,Unnamed: 0,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,Clusterlabel,SalePrice
345,351,3,4.248495242049359,8.570165076182343,2,2,3,1,2,200500.0,3,2,3,7,5,1986,1986,2,4,2,1,0.0,3,3,3,4,3,3,6,6.987490247000991,1,0.0,5.918893854273146,7.282073658093465,3,4,1,3,0.0,7.282073658093465,2,0.6931471805599453,4,6,8,1,3,2,1986.0,2,445,3,3,3,0.0,4.394449154672439,0.0,0.0,5.220355825078324,0,2,12,2006,2,1,1.0,1.5,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.154784614286669
346,352,3,4.110873864173311,9.114379980830273,2,1,2,1,1,121250.0,1,2,2,5,6,1941,1950,2,3,2,1,0.0,3,3,1,3,2,2,2,5.468060141135132,3,5.942799375126701,0.0,6.424869023905388,3,3,0,3,6.206575926724928,7.013915474810528,3,0.6931471805599453,3,5,8,0,0,1,1941.0,1,200,3,2,3,3.8918202981106265,0.0,0.0,0.0,0.0,0,2,3,2008,1,1,0.5,1.0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.461642696843064
347,353,2,4.110873864173311,9.050288983827956,2,1,2,1,1,118250.0,3,2,3,6,8,1928,2003,2,3,2,1,0.0,3,4,1,3,3,1,1,0.0,1,0.0,6.437751649736401,6.437751649736401,3,4,1,3,0.0,6.580639137284948,2,0.6931471805599453,3,5,8,0,0,1,2005.0,1,484,3,3,3,4.672828834461906,0.0,0.0,0.0,0.0,0,2,5,2010,2,1,0.0,1.0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11.570259974415547
348,354,3,4.110873864173311,9.036106025364846,2,1,1,1,1,139500.0,3,2,2,6,5,1940,2000,2,4,2,1,0.0,3,3,1,3,3,1,2,5.963579343618447,1,0.0,6.315358001522335,6.846943139585379,3,5,1,3,6.001414877961151,7.375255778009754,2,0.6931471805599453,3,6,8,2,4,2,1940.0,1,240,3,3,3,0.0,0.0,4.691347882229144,0.0,0.0,0,2,6,2006,2,1,0.0,1.0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.849404844423075
349,355,3,4.663439094112067,9.328123407632567,2,2,2,1,1,197200.0,3,2,3,6,5,1995,1995,2,3,2,1,0.0,4,4,3,4,4,1,5,5.814130531825067,4,6.300785794663245,5.777652323222656,7.090909822079984,3,5,1,3,0.0,7.090909822079984,3,0.6931471805599453,4,6,8,0,0,2,1995.0,2,521,3,3,3,0.0,3.2958368660043287,0.0,0.0,0.0,0,2,8,2007,2,1,1.0,2.0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.086731521684554
350,356,3,4.248495242049359,9.13227071655426,2,2,2,1,1,181000.0,3,2,3,6,6,1992,1992,2,4,2,2,4.672828834461906,3,3,3,4,3,1,6,6.329720905522696,1,0.0,6.395261598115449,7.055312843339753,3,4,1,3,0.0,7.0630481633881725,3,0.6931471805599453,4,6,8,0,0,2,1992.0,2,400,3,3,3,4.795790545596741,3.2958368660043287,0.0,0.0,0.0,0,2,7,2009,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.061052653810028
351,357,2,3.80666248977032,8.348774539791274,2,1,2,1,1,88000.0,3,2,3,5,5,1976,1976,2,2,3,1,0.0,3,3,3,4,3,1,5,6.774223886357614,1,0.0,5.594711379601838,7.041411663794809,3,3,1,3,0.0,7.041411663794809,3,0.6931471805599453,3,6,8,1,1,2,1976.0,3,528,3,3,3,6.285998094508865,4.51085950651685,0.0,0.0,0.0,3,2,8,2007,2,1,1.0,1.5,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.805602541591771
352,358,3,4.532599493153255,8.843759381917984,2,2,2,1,1,200500.0,3,2,3,5,4,1958,1958,3,4,2,2,4.795790545596741,3,3,1,3,3,2,4,5.7071102647488745,3,5.68697535633982,6.150602768446278,6.968850378341948,3,5,1,2,0.0,7.210079628170787,3,0.6931471805599453,4,6,6,0,0,3,1958.0,1,288,3,3,3,5.1298987149230735,0.0,5.68697535633982,0.0,0.0,0,2,7,2006,2,1,0.5,1.0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.775297421715827
353,359,3,4.3694478524670215,9.39366142910322,2,2,2,2,1,301500.0,3,2,4,8,5,1998,1998,2,3,2,2,6.274762021241939,4,3,3,4,3,2,6,6.8638033914529535,1,0.0,4.875197323201151,6.99117688712121,3,5,1,3,6.732210706467207,7.562681246721884,3,0.6931471805599453,4,7,8,1,3,2,1998.0,2,592,3,3,3,5.342334251964812,4.330733340286331,0.0,0.0,5.9269260259704115,0,2,6,2006,2,1,1.0,2.5,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.54254845357358
354,360,3,4.248495242049359,8.928110078202646,2,2,2,2,1,154750.0,3,2,2,6,6,1978,1978,2,3,2,1,0.0,3,3,1,4,3,2,6,6.651571873589728,1,0.0,4.7535901911063645,6.7900972355139055,3,5,1,3,0.0,6.816735880594968,2,0.6931471805599453,3,5,8,1,3,2,1978.0,2,470,3,3,3,0.0,0.0,0.0,0.0,5.2626901889048865,3,2,6,2007,2,1,1.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,11.957617696467539
355,361,3,4.248495242049359,9.120962560824966,2,1,2,1,1,127000.0,3,2,2,5,5,1940,1982,2,4,2,1,0.0,3,3,1,3,3,1,3,5.991464547107983,1,0.0,6.184148890937482,6.784457062637642,3,4,1,3,6.249975242259482,7.317212408359839,3,0.6931471805599453,3,8,8,0,0,1,1940.0,1,240,3,3,1,0.0,0.0,0.0,0.0,0.0,0,2,7,2008,2,1,1.0,1.0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.884495917930655
356,362,3,4.174387269895637,8.895903562215581,2,1,2,1,1,121250.0,3,2,2,7,5,2003,2003,2,4,2,2,6.2166061010848646,4,3,1,0,0,1,0,0.0,0,0.0,0.0,0.0,3,5,1,3,7.2640301428995295,7.561641745588781,4,0.6931471805599453,4,7,8,1,5,3,2003.0,2,672,3,3,3,0.0,0.0,5.181783550292085,0.0,0.0,0,2,7,2009,1,1,0.0,3.0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12.198549416880068
357,363,2,3.0910424533583165,7.427144133408617,2,1,2,1,1,106000.0,3,1,4,6,8,1972,2007,2,4,2,2,6.2363695902037035,3,3,1,3,3,1,5,5.093750200806762,1,0.0,5.7745515455444085,6.182084906716633,3,4,1,3,6.22455842927536,6.895682697747867,2,0.6931471805599453,4,5,8,0,0,1,1972.0,1,264,3,3,3,5.525452939131784,0.0,0.0,0.0,0.0,0,2,5,2009,2,1,0.0,1.5,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.678448377988165
358,364,3,4.248495242049359,9.841665338892783,2,2,2,1,1,182900.0,3,2,4,6,5,1976,1976,2,4,2,2,4.795790545596741,3,3,3,4,3,2,6,6.569481420414296,1,0.0,4.442651256490317,6.680854678790215,3,3,1,3,6.665683717782406,7.362010551259734,3,0.6931471805599453,3,6,8,1,3,2,1976.0,3,566,3,3,3,5.726847747587197,4.718498871295094,0.0,0.0,0.0,0,2,7,2006,2,1,1.0,2.5,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.154784614286669
359,365,2,4.0943445622220995,9.2771575450135,2,1,2,1,1,106500.0,3,2,4,5,7,1920,1997,3,3,2,1,0.0,3,4,1,3,2,1,3,6.124683390894206,1,0.0,5.37989735354046,6.511745329644728,3,4,1,2,6.511745329644728,7.2041492920359405,3,0.6931471805599453,3,6,8,0,0,1,1964.0,1,468,3,2,3,0.0,4.859812404361672,5.389071729816501,0.0,0.0,0,2,7,2009,2,1,0.0,1.0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,11.898194668458824
360,366,3,4.248495242049359,9.15915233520675,2,2,2,1,1,141000.0,3,2,3,6,5,1963,1963,2,3,2,2,5.513428746164983,3,3,1,4,3,1,4,6.413458957167357,1,0.0,6.6669567924292075,7.240649694255465,3,4,1,3,0.0,7.240649694255465,3,0.6931471805599453,3,6,8,2,4,2,1963.0,2,514,3,3,3,0.0,4.343805421853683,0.0,0.0,5.225746673713202,0,2,7,2009,2,1,1.0,1.5,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.976665770490769
361,367,3,4.624972813284272,9.12161844191538,2,2,2,1,1,141000.0,3,2,3,6,5,1962,1962,2,3,2,2,5.723585101952382,3,3,1,4,3,3,6,5.918893854273146,1,0.0,6.591673732008657,7.0030654587864625,3,4,1,3,0.0,7.266827347520591,3,0.6931471805599453,3,6,8,1,4,2,1962.0,2,296,3,3,3,4.174387269895637,4.709530201312334,0.0,0.0,0.0,0,2,12,2008,2,1,0.5,1.0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,12.013706813470414
362,368,3,4.3694478524670215,8.962007209588313,2,1,2,1,1,141000.0,3,2,3,5,6,1954,1954,2,4,2,2,5.303304908059076,3,3,3,3,3,1,2,6.293419278846482,1,0.0,6.591673732008657,7.145984467714388,3,4,1,3,0.0,7.145984467714388,2,0.6931471805599453,3,7,8,1,4,2,1954.0,3,244,3,3,3,0.0,4.59511985013459,0.0,0.0,0.0,0,2,3,2010,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.790564777297387
363,369,3,4.248495242049359,9.193295937366925,2,2,2,1,1,141000.0,3,2,3,5,7,1959,2006,2,4,2,1,0.0,3,4,1,3,3,1,5,4.290459441148391,3,5.556828061699537,6.598509028614515,6.96979066990159,3,5,1,3,0.0,7.160845906664298,3,0.6931471805599453,4,7,8,1,4,1,1997.0,3,576,3,3,3,5.899897353582492,2.8903717578961645,0.0,0.0,5.2094861528414205,0,2,3,2010,2,1,1.0,1.0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.995357787034974
364,370,3,4.248495242049359,9.002331708246244,2,2,2,1,1,181000.0,3,2,4,6,5,2000,2000,2,3,2,1,0.0,3,3,3,4,3,1,1,0.0,1,0.0,6.860663671448287,6.860663671448287,3,5,1,3,6.568077911411977,7.4175804024145435,3,0.6931471805599453,3,7,8,1,3,2,2000.0,2,460,3,3,3,4.61512051684126,3.7135720667043084,0.0,0.0,0.0,0,2,1,2006,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.057578437658945
365,371,3,4.394449154672439,9.748061059204817,2,1,2,1,1,200500.0,2,2,2,4,4,1959,1959,2,3,2,1,0.0,3,3,1,0,0,1,0,0.0,0,0.0,0.0,0.0,3,3,1,3,6.150602768446278,7.370860166536716,4,0.6931471805599453,3,7,6,1,4,1,1991.0,3,680,3,3,1,0.0,4.0943445622220995,0.0,0.0,0.0,0,2,7,2008,2,1,0.0,2.0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.80882121264651
366,372,3,3.9318256327243257,8.878497403738631,2,1,2,1,1,184900.0,3,2,3,6,5,1984,1984,2,3,2,1,0.0,3,3,1,4,3,1,5,6.436150368369428,2,4.804021044733257,0.0,6.61338421837956,3,3,1,3,0.0,6.6240652277998935,2,0.6931471805599453,3,4,8,0,0,2,1984.0,1,264,3,3,3,5.869296913133774,0.0,0.0,0.0,4.51085950651685,3,2,2,2010,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.736077016252437
367,373,3,4.382026634673881,9.271905727634335,2,1,2,1,1,141000.0,3,2,3,5,6,1953,1953,2,4,2,1,0.0,3,3,3,3,3,1,4,6.061456918928018,2,5.198497031265826,0.0,6.411818267709898,3,3,1,3,0.0,7.1853870155804165,3,0.6931471805599453,3,5,6,0,0,2,1953.0,1,270,3,3,3,4.204692619390967,0.0,0.0,0.0,0.0,2,2,11,2009,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.719947764402807
368,374,3,4.189654742026425,9.012011377036412,2,1,2,1,1,197200.0,3,2,4,7,5,2003,2004,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.742880635791902,6.742880635791902,3,5,1,3,6.9865664594064265,7.564757012905729,4,0.6931471805599453,4,8,8,1,4,3,2003.0,3,434,3,3,3,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0,2,7,2007,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.299112067295642
369,376,3,4.060443010546419,9.087833697483386,2,2,2,2,1,197200.0,3,2,2,5,5,1996,1996,2,3,2,1,0.0,4,3,3,4,3,2,6,5.700443573390688,1,0.0,6.35088571671474,6.769641976852503,3,5,1,3,0.0,6.818924065275521,2,0.6931471805599453,3,5,8,0,0,1,1998.0,1,576,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,7,2006,2,1,0.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.904974309480185
370,377,3,4.634728988229637,9.318656515459642,2,2,2,1,1,225500.0,3,2,4,8,5,2004,2005,2,2,3,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,7.365812837209472,7.365812837209472,3,5,1,3,6.787844982309578,7.810758116529358,4,0.6931471805599453,4,8,8,1,4,2,2004.0,2,610,3,3,3,5.0751738152338275,5.3706380281276624,0.0,0.0,0.0,0,2,12,2007,2,1,0.0,3.0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.73670383776449
371,378,3,4.48863636973214,9.340929941679782,2,1,2,1,1,282000.0,3,2,3,9,2,2010,2010,3,3,2,3,5.8607862234658645,4,3,3,5,3,2,6,7.276556402718709,1,0.0,6.0210233493495275,7.526717561352706,3,5,1,3,0.0,7.526717561352706,1,0.6931471805599453,5,8,8,1,5,2,2010.0,3,834,3,3,3,4.736198448394496,0.0,0.0,0.0,0.0,0,2,6,2010,3,2,1.0,1.5,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.885204569609954
372,379,3,4.110873864173311,9.002577922700276,2,2,2,1,1,181000.0,3,2,4,6,5,2000,2000,2,3,2,2,2.8332133440562166,3,3,3,4,3,1,1,0.0,1,0.0,6.890609120147166,6.890609120147166,3,5,1,3,6.677083461247137,7.496097345175956,3,0.6931471805599453,3,7,8,1,3,2,2000.0,3,463,3,3,3,4.61512051684126,4.158883083359672,0.0,0.0,0.0,0,2,6,2009,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.095146671399464
373,380,3,3.9318256327243257,8.517393171418902,2,1,2,1,1,139500.0,3,2,2,5,6,1924,1950,2,1,2,1,0.0,3,3,1,3,3,1,2,5.389071729816501,1,0.0,6.695798917058491,6.934397209928558,3,3,1,3,6.501289670540388,7.433666540166168,3,0.6931471805599453,4,6,8,1,4,1,1924.0,1,308,3,3,3,0.0,0.0,5.493061443340548,0.0,0.0,0,2,5,2010,2,1,0.0,2.0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.751950239425476
374,381,3,4.110873864173311,8.881975184248867,2,1,2,1,1,225500.0,3,2,3,7,5,2006,2006,2,3,2,1,0.0,4,3,3,4,4,1,1,0.0,1,0.0,7.1654934750608446,7.1654934750608446,3,5,1,3,0.0,7.171656822768514,2,0.6931471805599453,4,5,8,1,4,2,2006.0,2,572,3,3,3,5.37989735354046,4.804021044733257,0.0,0.0,0.0,0,2,8,2006,3,2,1.0,2.0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.142871895843887
375,382,3,4.382026634673881,9.131946304548169,2,2,2,1,1,197200.0,3,2,4,7,5,2006,2006,2,3,2,1,0.0,4,3,3,4,3,2,1,0.0,1,0.0,6.84587987526405,6.84587987526405,3,5,1,3,6.755768921984255,7.494430215031565,3,0.6931471805599453,4,8,8,0,0,2,2006.0,2,639,3,3,3,4.976733742420574,3.9889840465642745,0.0,0.0,0.0,0,2,4,2007,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.271396795480594
376,383,2,4.110873864173311,9.105090961257083,2,1,2,1,1,184900.0,3,2,1,6,3,1928,1950,2,4,2,1,0.0,3,3,1,2,2,1,1,0.0,1,0.0,6.665683717782406,6.665683717782406,3,3,0,2,0.0,6.665683717782406,2,0.6931471805599453,3,5,8,0,0,1,1950.0,1,360,2,2,1,0.0,0.0,4.5217885770490405,0.0,0.0,0,2,10,2009,2,1,0.0,1.0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.23850177707664
377,384,3,4.248495242049359,10.880082855015793,2,2,3,1,2,200500.0,2,2,4,6,5,1992,1992,2,4,2,1,0.0,4,3,3,4,3,2,6,6.893656354602635,1,0.0,6.39024066706535,7.365812837209472,3,5,1,3,6.774223886357614,7.577633832602728,3,0.6931471805599453,4,9,8,2,2,2,1992.0,3,501,3,3,3,5.37989735354046,5.44673737166631,0.0,0.0,0.0,0,2,6,2007,2,1,1.0,2.5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.388398368982115
378,385,3,3.7841896339182615,8.065579427282092,2,1,2,1,1,191000.0,3,2,3,8,5,2004,2005,2,3,2,2,2.8332133440562166,4,3,3,4,3,1,6,3.218875824868201,1,0.0,7.117205503164344,7.136483208590247,3,5,1,3,0.0,7.146772179452637,2,0.6931471805599453,4,6,8,1,3,2,2004.0,3,430,3,3,3,4.990432586778736,3.0445224377234235,0.0,0.0,4.976733742420574,0,2,4,2010,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.165255859329688
379,386,3,4.07753744390572,9.037295651962438,2,1,2,1,1,121250.0,2,2,2,5,3,1910,1996,1,4,2,1,0.0,3,2,3,3,3,1,1,0.0,1,0.0,6.490723534502507,6.490723534502507,3,3,1,3,6.267200548541362,7.077498053569231,5,0.6931471805599453,3,8,8,0,0,1,1910.0,0,0,0,0,1,0.0,5.0238805208462765,0.0,0.0,0.0,0,2,5,2006,2,1,0.0,1.0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.302216779257384
380,387,3,4.290459441148391,8.881975184248867,2,1,2,1,1,121250.0,3,2,3,6,6,1976,1976,3,4,2,2,5.545177444479562,3,3,1,3,3,2,5,6.448889394146858,1,0.0,6.018593214496233,6.948897222313312,3,5,1,3,0.0,7.026426808699637,3,0.6931471805599453,3,6,8,1,2,1,1977.0,1,352,3,3,3,5.6937321388027,0.0,0.0,0.0,0.0,2,2,10,2009,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,11.736077016252437
381,388,3,4.543294782270004,9.146654820290047,2,2,2,2,1,197200.0,3,2,3,7,5,1999,2000,2,3,2,2,4.836281906951479,4,3,3,4,3,1,1,0.0,1,0.0,7.292337176173878,7.292337176173878,3,5,1,3,0.0,7.299797366758161,3,0.6931471805599453,4,6,8,0,0,2,1999.0,2,577,3,3,3,4.795790545596741,3.258096538021482,0.0,0.0,0.0,0,2,7,2008,2,1,0.0,2.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.160033942617154
382,389,3,4.574710978503383,9.43148192061972,2,1,2,1,1,314906.5,3,2,4,10,5,2007,2008,2,3,2,3,5.609471795184961,5,3,3,5,3,2,6,7.155396301896733,1,0.0,5.998936561946683,7.428333194190806,3,5,1,3,6.3818160174060985,7.754910272021429,3,0.6931471805599453,5,9,8,1,5,3,2008.0,3,846,3,3,3,5.2832037287379885,4.90527477843843,0.0,0.0,0.0,0,2,8,2008,3,2,1.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.962196972666593
